id,total_inflow,total_outflow,net_flow,inflow_2006,outflow_2006,net_flow_2006,inflow_2007,outflow_2007,net_flow_2007,inflow_2008,outflow_2008,net_flow_2008,inflow_2009,outflow_2009,net_flow_2009,inflow_2010,outflow_2010,net_flow_2010,inflow_2011,outflow_2011,net_flow_2011,inflow_2012,outflow_2012,net_flow_2012,inflow_2013,outflow_2013,net_flow_2013,inflow_2014,outflow_2014,net_flow_2014,inflow_2015,outflow_2015,net_flow_2015
13275,5695.68,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5695.68,0,5695.68,0,0,0,0,0,0,0,0,0,0,0,0
13279,47448,,,0,0,0,0,0,0,47448,0,47448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285,4950,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950,0,4950,0,0,0,0,0,0
13291,99000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,0,55000,44000,0,44000,0,0,0,0,0,0,0,0,0
13299,78162.19,,,0,0,0,0,0,0,0,0,0,68955,0,68955,0,0,0,0,0,0,9207.19,0,9207.19,0,0,0,0,0,0,0,0,0
13313,290315.83,,,0,0,0,139107,0,139107,74550,0,74550,37465.4,0,37465.4,35109.78,0,35109.78,0,0,0,0,0,0,4083.65,0,4083.65,0,0,0,0,0,0
16011,68277,,,0,0,0,68277,0,68277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,977901.55,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294267.51,0,294267.51,683634.04,0,683634.04,0,0,0,0,0,0
16027,821696.42,,,0,0,0,427556,0,427556,622865.73,0,622865.73,0,0,0,-228725.31,0,-228725.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16083,3299,,,0,0,0,3299,0,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,56207,,,0,0,0,0,0,0,8412,0,8412,9559,0,9559,0,0,0,38236,0,38236,0,0,0,0,0,0,0,0,0,0,0,0
17041,263347,,,0,0,0,127385.98,0,127385.98,95850,0,95850,40111.02,0,40111.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17049,27342.4,,,0,0,0,27342.4,0,27342.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2750197.53,,,0,0,0,0,0,0,0,0,0,1133196.96,0,1133196.96,546501.78,0,546501.78,510071,0,510071,560427.79,0,560427.79,0,0,0,0,0,0,0,0,0
17091,14153,,,0,0,0,8179,0,8179,0,0,0,5974,0,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17093,38245.3,,,0,0,0,10266,0,10266,16176.5,0,16176.5,7712.3,0,7712.3,0,0,0,0,0,0,4090.5,0,4090.5,0,0,0,0,0,0,0,0,0
17113,608428.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257601.6,0,257601.6,235613.6,0,235613.6,115213,0,115213,0,0,0,0,0,0
17115,9725.62,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9725.62,0,9725.62,0,0,0,0,0,0,0,0,0
17195,6630,,,0,0,0,0,0,0,6630,0,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17197,31260,,,5568,0,5568,7775,0,7775,0,0,0,3995.32,0,3995.32,16702.38,0,16702.38,0,0,0,2219.3,0,2219.3,-5000,0,-5000,0,0,0,0,0,0
17201,161332.42,,,0,0,0,14460,0,14460,19800,0,19800,0,0,0,33800.34,0,33800.34,0,0,0,72932.08,0,72932.08,20340,0,20340,0,0,0,0,0,0
18019,146970.23,,,0,0,0,0,0,0,0,0,0,121770.23,0,121770.23,0,0,0,0,0,0,25200,0,25200,0,0,0,0,0,0,0,0,0
18037,3073862.01,,,329854,0,329854,980546,0,980546,595533.95,0,595533.95,93706.79,0,93706.79,533103.84,0,533103.84,381061.42,0,381061.42,513.29,0,513.29,159542.72,0,159542.72,0,0,0,0,0,0
18039,242944.47,,,0,0,0,0,0,0,42560,0,42560,14258.25,0,14258.25,153990,0,153990,12319.97,0,12319.97,12601.25,0,12601.25,7215,0,7215,0,0,0,0,0,0
18043,13628.52,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13628.52,0,13628.52,0,0,0,0,0,0
18049,7457,,,0,0,0,7457,0,7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18057,1987150.15,,,18428,0,18428,668023.93,0,668023.93,401277.44,0,401277.44,443211.4,0,443211.4,151709.87,0,151709.87,261057.3,0,261057.3,43442.21,0,43442.21,0,0,0,0,0,0,0,0,0
18059,10314.02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10314.02,0,10314.02,0,0,0,0,0,0,0,0,0
18063,78676.52,,,0,0,0,6850,0,6850,16086.3,0,16086.3,9267.99,0,9267.99,5406.24,0,5406.24,41065.99,0,41065.99,0,0,0,0,0,0,0,0,0,0,0,0
18085,15391028.26,,,463661,0,463661,2002047,0,2002047,3266870.99,0,3266870.99,3114319.15,0,3114319.15,3562491.92,0,3562491.92,2741837.2,0,2741837.2,187934.2,0,187934.2,51866.8,0,51866.8,0,0,0,0,0,0
18089,73775.48,,,0,0,0,37489,0,37489,36286.48,0,36286.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18091,139538.94,,,0,0,0,3313,0,3313,0,0,0,0,0,0,45581.02,0,45581.02,90644.92,0,90644.92,0,0,0,0,0,0,0,0,0,0,0,0
18093,1806863.14,,,0,0,0,451121.5,0,451121.5,475089.79,0,475089.79,16213.35,0,16213.35,660071.31,0,660071.31,233140.71,0,233140.71,-6852.92,0,-6852.92,-21920.6,0,-21920.6,0,0,0,0,0,0
18099,172856,,,172856,0,172856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18105,108924.24,,,6860,0,6860,12514,0,12514,10082,0,10082,11389.99,0,11389.99,0,0,0,97916.8,0,97916.8,-29838.55,0,-29838.55,0,0,0,0,0,0,0,0,0
18117,37586.3,,,0,0,0,0,0,0,0,0,0,16383.6,0,16383.6,16716.2,0,16716.2,0,0,0,4486.5,0,4486.5,0,0,0,0,0,0,0,0,0
18119,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18127,20846,,,0,0,0,20846,0,20846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18137,1411770.05,,,8395,0,8395,703969,0,703969,37362.4,0,37362.4,19395.75,0,19395.75,61480.86,0,61480.86,339714,0,339714,0,0,0,241453.04,0,241453.04,0,0,0,0,0,0
18141,934078.27,,,0,0,0,0,0,0,338204.55,0,338204.55,8808,0,8808,0,0,0,17850,0,17850,-9041,0,-9041,578256.72,0,578256.72,0,0,0,0,0,0
18167,11521,,,0,0,0,11521,0,11521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18177,101792.66,,,0,0,0,72771,0,72771,3330,0,3330,21534.5,0,21534.5,203.68,0,203.68,0,0,0,0,0,0,3953.48,0,3953.48,0,0,0,0,0,0
18179,6818.18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818.18,0,6818.18,0,0,0,0,0,0,0,0,0
19005,101583.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101583.75,0,101583.75,0,0,0,0,0,0,0,0,0
19011,19508.64,,,0,0,0,0,0,0,0,0,0,0,0,0,19508.64,0,19508.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,14162.1,,,0,0,0,0,0,0,0,0,0,0,0,0,8880,0,8880,5282.1,0,5282.1,0,0,0,0,0,0,0,0,0,0,0,0
19027,13930,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13930,0,13930,0,0,0,0,0,0,0,0,0
19061,9333,,,0,0,0,0,0,0,0,0,0,682,0,682,209,0,209,8442,0,8442,0,0,0,0,0,0,0,0,0,0,0,0
19073,148452.5,,,0,0,0,0,0,0,0,0,0,0,0,0,19478,0,19478,72434,0,72434,56540.5,0,56540.5,0,0,0,0,0,0,0,0,0
19099,-27132,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27132,0,-27132,0,0,0,0,0,0,0,0,0
19103,140170,,,0,0,0,11650,0,11650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128520,0,128520,0,0,0,0,0,0
19111,77469,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26013,0,26013,26013,0,26013,25443,0,25443,0,0,0,0,0,0
19113,19262169.58,,,0,0,0,0,0,0,0,0,0,187558,0,187558,44526,0,44526,8277.58,0,8277.58,19021808,0,19021808,0,0,0,0,0,0,0,0,0
19157,3872,,,0,0,0,0,0,0,3872,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19167,29772.3,,,15414,0,15414,0,0,0,0,0,0,4100,0,4100,5050,0,5050,5208.3,0,5208.3,0,0,0,0,0,0,0,0,0,0,0,0
19169,15928,,,0,0,0,9928,0,9928,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,0,0,0,0
20015,2235,,,0,0,0,2235,0,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,15636,,,0,0,0,0,0,0,0,0,0,15636,0,15636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,4124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124,0,4124,0,0,0,0,0,0,0,0,0
20053,84049.55,,,0,0,0,25525,0,25525,30455.55,0,30455.55,0,0,0,0,0,0,28069,0,28069,0,0,0,0,0,0,0,0,0,0,0,0
20079,159786.69,,,0,0,0,0,0,0,0,0,0,151797.94,0,151797.94,7988.75,0,7988.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20117,3500,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0
20123,11969,,,0,0,0,0,0,0,0,0,0,0,0,0,11969,0,11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,19027,,,13871,0,13871,5156,0,5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161,23400,,,0,0,0,0,0,0,23400,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209,3233,,,0,0,0,0,0,0,0,0,0,0,0,0,3233,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21013,6939,,,0,0,0,0,0,0,0,0,0,6939,0,6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21015,652963.58,,,0,0,0,0,0,0,94020,0,94020,125300,0,125300,156810,0,156810,180105.29,0,180105.29,96728.29,0,96728.29,0,0,0,0,0,0,0,0,0
21035,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21037,32500,,,0,0,0,0,0,0,0,0,0,16500,0,16500,0,0,0,0,0,0,0,0,0,16000,0,16000,0,0,0,0,0,0
21049,17553,,,0,0,0,17553,0,17553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21097,39730.24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39730.24,0,39730.24,0,0,0,0,0,0,0,0,0
21145,76137189.8,,,9728401,0,9728401,41317346,0,41317346,14119175.8,0,14119175.8,892580,0,892580,72562,0,72562,10011200,0,10011200,5884,0,5884,-9959,0,-9959,0,0,0,0,0,0
21179,1298150.52,,,0,0,0,845935,0,845935,229596,0,229596,42520.8,0,42520.8,80879.72,0,80879.72,61398,0,61398,37821,0,37821,0,0,0,0,0,0,0,0,0
21199,22728,,,0,0,0,0,0,0,0,0,0,0,0,0,22728,0,22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21211,224812.5,,,0,0,0,0,0,0,70200,0,70200,37050,0,37050,64837.5,0,64837.5,19712.5,0,19712.5,31825,0,31825,1187.5,0,1187.5,0,0,0,0,0,0
21231,59498,,,0,0,0,59498,0,59498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22001,9173,,,0,0,0,9173,0,9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22005,208395,,,0,0,0,28850,0,28850,12000,0,12000,0,0,0,8400,0,8400,70065,0,70065,59080,0,59080,30000,0,30000,0,0,0,0,0,0
22045,62694.88,,,0,0,0,-1364,0,-1364,19955,0,19955,10790,0,10790,0,0,0,0,0,0,26550.88,0,26550.88,6763,0,6763,0,0,0,0,0,0
22055,5265130.33,,,0,0,0,0,0,0,48901,0,48901,52110.3,0,52110.3,200032.49,0,200032.49,-5322.32,0,-5322.32,3975942.44,0,3975942.44,993466.42,0,993466.42,0,0,0,0,0,0
22083,-11000,,,-11000,0,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22087,6615,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6615,0,6615,0,0,0,0,0,0
22103,45667135.51,,,0,0,0,10264849,0,10264849,159367.76,0,159367.76,27682.4,0,27682.4,5865127.26,0,5865127.26,-1270537.16,0,-1270537.16,12067241.86,0,12067241.86,18553404.39,0,18553404.39,0,0,0,0,0,0
23017,13929,,,0,0,0,13929,0,13929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24001,245990.67,,,0,0,0,153695.67,0,153695.67,0,0,0,0,0,0,92295,0,92295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013,4585969.17,,,0,0,0,1049740.91,0,1049740.91,51269.44,0,51269.44,2675454.6,0,2675454.6,190078.8,0,190078.8,604932.18,0,604932.18,7.24,0,7.24,7914,0,7914,6572,0,6572,0,0,0
25003,235063.19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186427,0,186427,48636.19,0,48636.19,0,0,0
26005,993883.88,,,0,0,0,186400,0,186400,45363.2,0,45363.2,155366,0,155366,220224.52,0,220224.52,39698.4,0,39698.4,106495.76,0,106495.76,240336,0,240336,0,0,0,0,0,0
26009,145580,,,0,0,0,0,0,0,0,0,0,17780,0,17780,127800,0,127800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26015,89827.1,,,0,0,0,0,0,0,0,0,0,68736.7,0,68736.7,21090.4,0,21090.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26021,15905.13,,,0,0,0,0,0,0,9345.5,0,9345.5,0,0,0,0,0,0,0,0,0,-0.37,0,-0.37,6560,0,6560,0,0,0,0,0,0
26025,513469.4,,,0,0,0,0,0,0,0,0,0,4260,0,4260,0,0,0,0,0,0,0,0,0,509209.4,0,509209.4,0,0,0,0,0,0
26027,4941,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4941,0,4941,0,0,0,0,0,0,0,0,0
26043,2171275.13,,,0,0,0,109887,0,109887,410323.72,0,410323.72,262928.32,0,262928.32,393166.14,0,393166.14,471961.5,0,471961.5,455782.28,0,455782.28,67226.17,0,67226.17,0,0,0,0,0,0
26049,53534.05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45117.65,0,45117.65,0,0,0,8416.4,0,8416.4,0,0,0,0,0,0
26069,14570.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14570.8,0,14570.8,0,0,0,0,0,0,0,0,0,0,0,0
26077,3160218.94,,,8500,0,8500,80483,0,80483,1480414,0,1480414,718042.88,0,718042.88,488576.97,0,488576.97,204900.92,0,204900.92,70215.3,0,70215.3,109085.87,0,109085.87,0,0,0,0,0,0
26081,4624557.03,,,194278,0,194278,1026822.94,0,1026822.94,683342.08,0,683342.08,625667.32,0,625667.32,732720.87,0,732720.87,708638.28,0,708638.28,621773.36,0,621773.36,31314.18,0,31314.18,0,0,0,0,0,0
26093,370619.37,,,0,0,0,0,0,0,10800,0,10800,10800,0,10800,0,0,0,0,0,0,349019.37,0,349019.37,0,0,0,0,0,0,0,0,0
26103,3694.63,,,0,0,0,0,0,0,0,0,0,0,0,0,3694.63,0,3694.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26105,29775,,,0,0,0,29775,0,29775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26107,26438,,,0,0,0,26438,0,26438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26115,10578,,,0,0,0,0,0,0,10578,0,10578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26145,20352.32,,,0,0,0,14696,0,14696,0,0,0,0,0,0,0,0,0,5656.32,0,5656.32,0,0,0,0,0,0,0,0,0,0,0,0
26155,4500,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,4500,0,0,0,0,0,0
27015,4081,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081,0,4081,0,0,0,0,0,0,0,0,0,0,0,0
27021,1088000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088000,0,1088000,0,0,0,0,0,0
27025,15460.42,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15460.42,0,15460.42,0,0,0,0,0,0,0,0,0,0,0,0
27035,12658929.45,,,191101.3,0,191101.3,12452729.27,0,12452729.27,4556,0,4556,9524.76,0,9524.76,0,0,0,0,0,0,0,0,0,1018.12,0,1018.12,0,0,0,0,0,0
27041,4060,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,0,4060,0,0,0,0,0,0,0,0,0
27061,41508.35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41508.35,0,41508.35,0,0,0,0,0,0,0,0,0,0,0,0
27105,2990,,,0,0,0,2990,0,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27109,93581,,,0,0,0,25000,0,25000,-6419,0,-6419,25000,0,25000,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27111,35823,,,0,0,0,37623,0,37623,-1800,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27131,45783.47,,,0,0,0,19810,0,19810,15771.74,0,15771.74,10201.73,0,10201.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27139,26494.37,,,0,0,0,0,0,0,9000,0,9000,0,0,0,18090.64,0,18090.64,0,0,0,0,0,0,-596.27,0,-596.27,0,0,0,0,0,0
27163,20876.56,,,0,0,0,4307,0,4307,8160,0,8160,570,0,570,0,0,0,0,0,0,7839.56,0,7839.56,0,0,0,0,0,0,0,0,0
27169,5192.98,,,0,0,0,0,0,0,0,0,0,0,0,0,566.9,0,566.9,4500,0,4500,0,0,0,126.08,0,126.08,0,0,0,0,0,0
28027,5370,,,0,0,0,5370,0,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28029,38558,,,0,0,0,33086,0,33086,5472,0,5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28033,355338,,,0,0,0,0,0,0,93968,0,93968,78250,0,78250,78720,0,78720,0,0,0,0,0,0,104400,0,104400,0,0,0,0,0,0
28067,33523.19,,,5600,0,5600,0,0,0,5928,0,5928,0,0,0,0,0,0,0,0,0,21995.19,0,21995.19,0,0,0,0,0,0,0,0,0
28089,19104,,,9004,0,9004,-150,0,-150,0,0,0,0,0,0,10250,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28109,17345.17,,,0,0,0,0,0,0,0,0,0,3034.62,0,3034.62,0,0,0,14310.55,0,14310.55,0,0,0,0,0,0,0,0,0,0,0,0
29023,417922.56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257452.8,0,257452.8,160469.76,0,160469.76,0,0,0,0,0,0
29029,41980,,,0,0,0,0,0,0,41980,0,41980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29047,166044.55,,,0,0,0,72880,0,72880,41891.89,0,41891.89,14997.34,0,14997.34,31593.48,0,31593.48,0,0,0,5921.43,0,5921.43,-1239.59,0,-1239.59,0,0,0,0,0,0
29077,19444.14,,,0,0,0,11410,0,11410,3257,0,3257,0,0,0,0,0,0,0,0,0,0,0,0,4777.14,0,4777.14,0,0,0,0,0,0
29097,37248,,,0,0,0,16260,0,16260,14808,0,14808,0,0,0,0,0,0,0,0,0,6180,0,6180,0,0,0,0,0,0,0,0,0
29099,35146,,,0,0,0,0,0,0,0,0,0,8871,0,8871,0,0,0,26275,0,26275,0,0,0,0,0,0,0,0,0,0,0,0
29115,51827.53,,,0,0,0,0,0,0,0,0,0,0,0,0,48570,0,48570,0,0,0,3257.53,0,3257.53,0,0,0,0,0,0,0,0,0
29145,13625,,,0,0,0,0,0,0,6625,0,6625,7000,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29147,90889.03,,,0,0,0,0,0,0,0,0,0,90889.03,0,90889.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29161,17529,,,0,0,0,17529,0,17529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29165,499663.95,,,0,0,0,0,0,0,0,0,0,499663.95,0,499663.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29181,4240,,,0,0,0,4240,0,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29219,97844.8,,,0,0,0,5226,0,5226,0,0,0,0,0,0,31501.24,0,31501.24,15281.4,0,15281.4,45836.16,0,45836.16,0,0,0,0,0,0,0,0,0
30029,289781,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289944,0,289944,-163,0,-163,0,0,0,0,0,0,0,0,0
30031,59500,,,0,0,0,59550,0,59550,-50,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30081,97298.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35700,0,35700,0,0,0,61598.5,0,61598.5,0,0,0,0,0,0
30111,349344,,,0,0,0,0,0,0,81518,0,81518,267826,0,267826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,3758.63,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758.63,0,3758.63,0,0,0,0,0,0,0,0,0
31053,287671,,,0,0,0,287671,0,287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,1452930.61,,,5023,0,5023,37601,0,37601,23839.16,0,23839.16,21019.5,0,21019.5,33117.78,0,33117.78,967052.42,0,967052.42,265002.25,0,265002.25,100275.5,0,100275.5,0,0,0,0,0,0
31173,1340150.89,,,0,0,0,0,0,0,0,0,0,0,0,0,34065.86,0,34065.86,0,0,0,71183.56,0,71183.56,1234901.47,0,1234901.47,0,0,0,0,0,0
33005,23985,,,7507,0,7507,9478,0,9478,0,0,0,7000,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007,10798.92,,,0,0,0,0,0,0,0,0,0,10798.92,0,10798.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33017,210805,,,0,0,0,14930,0,14930,171350,0,171350,24525,0,24525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33019,4478933.55,,,0,0,0,0,0,0,6500,0,6500,27776.52,0,27776.52,558446.28,0,558446.28,1993883.88,0,1993883.88,751873.82,0,751873.82,481981.68,0,481981.68,658471.37,0,658471.37,0,0,0
34011,15048,,,0,0,0,0,0,0,15048,0,15048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34019,1396061.08,,,28526,0,28526,72732,0,72732,212160,0,212160,170240.96,0,170240.96,188992.45,0,188992.45,134014.42,0,134014.42,399261.8,0,399261.8,169563.8,0,169563.8,20569.65,0,20569.65,0,0,0
34031,494486.52,,,0,0,0,22229,0,22229,9688,0,9688,0,0,0,99996.54,0,99996.54,100014,0,100014,42789.88,0,42789.88,114284.68,0,114284.68,55984.78,0,55984.78,49499.64,0,49499.64
34037,15866,,,11826,0,11826,0,0,0,0,0,0,0,0,0,295,0,295,0,0,0,3745,0,3745,0,0,0,0,0,0,0,0,0
34041,31495,,,0,0,0,23622,0,23622,0,0,0,7455,0,7455,418,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35031,10800,,,0,0,0,0,0,0,10800,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35051,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35061,22567,,,0,0,0,0,0,0,11105,0,11105,6992,0,6992,0,0,0,0,0,0,4470,0,4470,0,0,0,0,0,0,0,0,0
36007,2596353.95,,,0,0,0,56131,0,56131,143183.96,0,143183.96,904794.86,0,904794.86,765220.17,0,765220.17,261188,0,261188,183778.96,0,183778.96,282057,0,282057,0,0,0,0,0,0
36009,133275,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133275,0,133275,0,0,0,0,0,0,0,0,0,0,0,0
36013,121952.61,,,0,0,0,48075,0,48075,0,0,0,0,0,0,67408.76,0,67408.76,0,0,0,3352.6,0,3352.6,3116.25,0,3116.25,0,0,0,0,0,0
36015,5962.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5962.03,0,5962.03,0,0,0
36019,28428.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28428.75,0,28428.75,0,0,0,0,0,0,0,0,0,0,0,0
36021,67507.31,,,0,0,0,21259,0,21259,0,0,0,0,0,0,5513.64,0,5513.64,40734.67,0,40734.67,0,0,0,0,0,0,0,0,0,0,0,0
36023,42600,,,0,0,0,21900,0,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20700,0,20700,0,0,0
36027,40516.22,,,3212,0,3212,6100,0,6100,0,0,0,5985,0,5985,11884.22,0,11884.22,7640,0,7640,-4650,0,-4650,0,0,0,10345,0,10345,0,0,0
36033,5510,,,0,0,0,0,0,0,0,0,0,5510,0,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36053,13539.74,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13539.74,0,13539.74,0,0,0
36057,124782.04,,,0,0,0,0,0,0,0,0,0,0,0,0,6576,0,6576,28479.61,0,28479.61,62421.69,0,62421.69,27304.74,0,27304.74,0,0,0,0,0,0
36073,8750,,,0,0,0,8750,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36077,15381,,,0,0,0,15381,0,15381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
